genero,edad,peso,altura,id_ejercicio,valoracion,bmi,categoria_edad,categoria_bmi,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc,tags_combinados,popularidad
female,36,58.2,158.3,94,7.6,23.225290505684804,adulto,normal,Otis-Up,"The Otis-up is a weighted exercise focusing on the abdominal muscles, as well as the shoulders to a lesser degree. It primarily targets the rectus abdominus or “six-pack” muscles, but also involves the obliques and deep core muscles. It is normally performed on a decline bench holding a weight plate, but can also be performed with a dumbbell, kettlebell, or other weight.",Strength,Abdominals,Other,Intermediate,8.8,Average,Strength Abdominals Intermediate,5.267918572255584
female,40,44.8,155.6,95,7.8,18.5037106548331,adulto,normal,Captain's chair knee raise,"The captain's chair knee raise is a bodyweight exercise that targets the abs. It is performed on an apparatus that allows the forearms to rest on pads and the upright torso to hang freely. Knee raises are often performed for moderate to high reps, such as 8-12 reps or more, as part of ab-focused training.",Strength,Abdominals,Other,Intermediate,8.6,Average,Strength Abdominals Intermediate,5.406548008367573
female,36,71.6,165.4,96,7.1,26.172307359389638,adulto,sobrepeso,Sledgehammer swing,The sledgehammer swing is an exercise working the abdominals and numerous other muscles. The sledgehammer is slammed from overhead onto a tire which absorbs the impact and causes the hammer to bounce back up. It can be performed for time or reps as part of a functional fitness or athleticism-focused workout.,Plyometrics,Abdominals,Other,Intermediate,8.6,Average,Plyometrics Abdominals Intermediate,4.921344981975611
female,34,54.9,154.4,97,7.7,23.029141721925416,adulto,normal,Decline bar press sit-up,"The decline bar press sit-up is a weighted core exercise targeting the abdominal muscles, particularly the lower abs. It also challenges the shoulders and upper back to move the weight. Weighted sit-up variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the core-focused portion of a workout.",Strength,Abdominals,Barbell,Intermediate,8.5,Average,Strength Abdominals Intermediate,5.337233290311579
male,21,73.2,164.8,98,6.7,26.952351776793286,joven,sobrepeso,Pallof press,"The Pallof press is an isometric exercise that trains core stability. It involves resisting rotation from a cable or band, developing what is sometimes called ""anti-rotation"" core strength. It is most often seen in programs for athletes who compete in sports that test strength, power, and functional movements. It can be trained in timed holds or for reps by pressing the cable or band away from the body.",Strength,Abdominals,Other,Intermediate,8.4,Average,Strength Abdominals Intermediate,4.644086109751633
female,46,61.9,156.6,99,7.5,25.241033520418735,adulto,sobrepeso,Weighted Sit-Ups - With Bands,"The weighted sit-up is a more difficult version of a highly popular abdominal movement. The simple addition of a weight makes the sit-up far more difficult, providing a different stimulus to the core during training and helping build strong abs.",Strength,Abdominals,Other,Intermediate,8.0,Average,Strength Abdominals Intermediate,5.19860385419959
male,29,91.5,175.1,100,8.4,29.843434493335135,joven,sobrepeso,Suitcase crunch,"The suitcase crunch is a bodyweight movement that targets the muscles of the abs, the rectus abdominis or ""six-pack"" muscles in particular. It is similar to a V-up, but the lower back stays flat against the ground. It can be performed for time or reps in the ab-focused portion of any workout.",Strength,Abdominals,Other,Intermediate,0.0,Average,Strength Abdominals Intermediate,5.8224363167035404
female,42,67.5,155.8,101,8.3,27.807943102064623,adulto,sobrepeso,FYR Rope Jumping,"Jumping rope is classic conditioning exercise that is popular with everyone from children to boxers to CrossFit athletes. It targets many different muscles, including the calves, glutes, shoulders, and upper back, and is great for everything from fat loss to improving overall athletic performance.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.753121598647547
female,29,44.9,153.0,102,7.4,19.18065701226024,joven,normal,Barbell press sit-up,"The barbell press sit-up is a weighted exercise focusing on the abdominal muscles, as well as the shoulders to a lesser degree. It primarily targets the rectus abdominis or ""six-pack"" muscles, but also involves the obliques and deep core muscles. It can be performed on the floor with the feet anchored or unanchored, or on a decline or other bench. It is similar to the Otis-up, which is performed with a weight plate.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.129289136143595
female,40,65.9,156.2,103,7.4,27.00992358527841,adulto,sobrepeso,Single-arm bent-over rear delt fly,"The single-arm bent-over rear delt fly is a popular upper-body exercise that targets the muscles on the back of the shoulder joint, specifically the rear head of the deltoid. Since pressing movements build the front and (to a lesser degree) side deltoid heads, this move is often done to promote balanced shoulder development. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a shoulder or upper-body workout.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.129289136143595
male,16,90.2,183.2,104,7.0,26.875440971758742,adolescente,sobrepeso,Captain's chair leg raise,"The captain's chair leg raise is a bodyweight exercise that targets the abs. It is performed on an apparatus that allows the forearms to rest on pads and the upright torso to hang freely. Leg raise variations are often performed for moderate to high reps, such as 8-12 reps or more, as part of ab-focused training.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,4.852030263919617
male,21,87.4,178.8,105,8.4,27.3386083709943,joven,sobrepeso,Shoulder-Elevated One-Leg Hip Thrusts,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.8224363167035404
male,39,93.9,171.8,106,7.3,31.814073000931042,adulto,obesidad,Ab Twist - Gethin Variation,"The cross-body sit-up is a bodyweight exercise targeting the ab muscles, the obliques and rectus abdominis or ""six-pack"" muscles in particular. It involves bringing the opposite-side knee and elbow together, usually alternating sides with each rep. It can be performed for time or reps as part of the ab-focused portion of any workout.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.0599744180876005
female,24,71.4,167.2,107,8.7,25.540280671230057,joven,sobrepeso,Weighted Crunch - Gethin Variation,"The weighted sit-up is a more difficult version of a highly popular abdominal movement. The simple addition of a weight makes the sit-up far more difficult, providing a different stimulus to the core during training and helping build strong abs.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,6.030380470871523
female,30,56.7,166.6,108,7.7,20.428339402988087,adulto,normal,Ab Wheel Roll-Out - Gethin Variation,"The ab wheel roll-out is an exercise targeting the abdominals, often with an inexpensive wheel device with a handle on either side. Many trainers and strength coaches claim it's one of, if no the best exercise for developing strength in the midsection. Beginners may have to start with a limited range of motion or just wheel planks.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.337233290311579
male,39,85.6,172.0,109,8.5,28.93455922120065,adulto,sobrepeso,Bench crunch,"The bench crunch is a popular ab exercise performed lying on a bench. It is largely similar to the same exercise performed on the floor, but being able to press the lower back into the bench pad can help reinforce proper form and increase the burn in the abs. Like most crunch variations, it is usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.891751034759535
male,23,109.6,184.4,110,8.6,32.2321088268924,joven,obesidad,Decline plate sit-up twist,"The decline plate sit-up twist is a weighted core exercise that works the obliques and rectus abdominis or ""six pack"" muscles, as well as the deep core muscles. Weighted sit-up variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the core-focused portion of a workout.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.9610657528155295
female,20,49.3,157.7,111,8.9,19.823645950487528,joven,normal,Reverse ab roll-out,"The reverse ab roll-out is an exercise targeting the abdominals. It's a twist on the ab wheel roll-out, and is similar to a body saw exercise, only performed on a foam roller. Instead of your arms moving and your lower body remaining stationary, your lower body moves and your arms remain stationary. Beginners may need to use a limited range of motion.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,6.169009906983513
female,16,69.0,164.5,112,7.1,25.49865577738565,adolescente,sobrepeso,30 Seated Twist With PVC Pipe,The seated bar twist is a core exercise aiming to strengthen the obliques.,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,4.921344981975611
male,29,90.1,174.1,113,7.1,29.725368606117755,joven,sobrepeso,Suspended crunch-,"The suspended crunch is an abdominal exercise performed with the feet in the stirrups of a suspension strap system. It targets the muscles of the core, most prominently the rectus abdominis or ""six-pack"" muscles, but also taxes the shoulders and deep core muscles.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,4.921344981975611
male,36,73.0,160.9,114,8.6,28.19751081644927,adulto,sobrepeso,Suspended oblique crunch,"The suspended oblique crunch is an abdominal exercise performed with the feet in the stirrups of a suspension strap system. It targets the muscles of the core, most prominently the obliques, but also the rectus abdominis or ""six-pack"" muscles, the shoulders, and deep core muscles.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.9610657528155295
male,43,96.5,169.2,115,8.9,33.70750409380258,adulto,obesidad,Weighted sit-up,"The weighted sit-up is a more difficult version of a highly popular abdominal movement. The simple addition of a weight makes the sit-up far more difficult, providing a different stimulus to the core during training and helping build strong abs.",Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,6.169009906983513
male,28,78.9,177.7,116,8.7,24.98631136490814,joven,normal,30 Decline Press Sit-Up,The decline bar press sit-up is a core and upper body exercise targeting the lower abdominals and shoulders.,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,6.030380470871523
female,36,66.8,158.9,117,6.9,26.456273285381997,adulto,sobrepeso,Holman Towel Reverse Plank Alternating Heel Pull-in,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,4.782715545863622
female,37,68.6,161.1,118,7.7,26.4321831480576,adulto,sobrepeso,Holman Boat with Weighted Cross Punch,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.337233290311579
female,22,51.4,157.3,119,6.7,20.773308642464276,joven,normal,Holman Weighted Hook Punch,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,4.644086109751633
male,47,92.8,180.1,120,7.0,28.610177392348813,adulto,sobrepeso,Holman Weighted Traveling Punch,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,4.852030263919617
female,38,64.3,156.4,121,7.2,26.286785146617298,adulto,sobrepeso,Holman Weighted Uppercut Punch,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,4.990659700031606
male,30,84.7,167.9,122,9.8,30.04567865454954,adulto,obesidad,Holman Slow Weighted Double Pike,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,6.792842369487464
female,31,61.6,154.7,123,8.7,25.73949872326237,adulto,sobrepeso,Holman Plate Straight Plank Reach,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,6.030380470871523
male,21,74.0,166.5,124,6.7,26.69336002669336,joven,sobrepeso,Holman Plate Elbow Plank Jack to Straight Plank Jack,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,4.644086109751633
female,29,60.5,159.6,125,9.8,23.751421159414832,joven,normal,Holman Plate Hill Climber,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,6.792842369487464
female,32,70.3,174.7,126,8.5,23.034008091063953,adulto,normal,Holman Plate Reverse Plank Hill Climber,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.891751034759535
male,34,79.3,164.5,127,7.1,29.304976857198287,adulto,sobrepeso,Holman Plate Straight Plank Pike to Jack,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,4.921344981975611
female,16,70.0,174.8,128,8.6,22.909477454455953,adolescente,normal,Holman Plate In-and-Out Push-Up,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.9610657528155295
female,32,58.3,156.7,129,8.8,23.742724972500383,adulto,normal,Holman Plate Burpee,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,6.099695188927519
female,43,68.0,161.7,130,8.2,26.006917075032636,adulto,sobrepeso,Holman Plate Elbow Plank Reach,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.6838068805915505
male,16,90.0,184.8,131,8.3,26.353516613256872,adolescente,sobrepeso,Holman Elbow Plank to Renegade Row,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.753121598647547
male,33,85.1,171.9,132,6.8,28.799026450772104,adulto,sobrepeso,Holman Straight Plank Weighted Hand Hill Climber,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,4.713400827807628
male,51,95.3,180.2,133,8.4,29.348325513272346,mayor,sobrepeso,Holman Weighted Left Side Diagonal Pike,1,Strength,Abdominals,Other,Intermediate,1.0,1,Strength Abdominals Intermediate,5.8224363167035404
